s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.55366737,0.0061799204,4.0164557,4.2915344e-06,299.40656,299.40652,-6.671449,-19.423143,0.003596902,1.0244548e-08,-0.072520494,-7.1525574e-07,-0.098083496,-0.09811401
0.55726427,0.0061799306,3.9439352,3.5762787e-06,299.30847,299.3084,-19.423143,-3.6369328,0.0006734729,-1.8626451e-09,0.10207772,2.6226044e-06,0.14752197,0.14755249
0.55793774,0.006179929,4.046013,6.198883e-06,299.456,299.45596,-3.6369328,-9.326891,0.0017272234,-4.656613e-10,-0.12385321,-4.053116e-06,-0.13320923,-0.13320923
0.55966496,0.0061799283,3.9221597,2.1457672e-06,299.32278,299.32275,-9.326891,0.0,0.0,-4.1909516e-09,0.04959941,4.7683716e-07,-0.05178833,-0.05178833
0.55966496,0.006179924,3.971759,2.6226044e-06,299.271,299.27097,0.0,0.0,0.0,-4.1909516e-09,-0.10050416,-2.3841858e-06,-0.13085938,-0.13085938
0.55966496,0.00617992,3.871255,2.3841858e-07,299.14014,299.1401,0.0,-4.884447,0.0009045005,4.656613e-10,-0.008985758,0.0,-0.115600586,-0.11557007
0.56056947,0.0061799204,3.8622692,2.3841858e-07,299.02454,299.02454,-4.884447,0.0,0.0,-3.259629e-09,0.049714327,1.66893e-06,-0.07775879,-0.07778931
0.56056947,0.006179917,3.9119835,1.9073486e-06,298.94678,298.94675,0.0,0.0,0.0,-4.1909516e-09,-0.055718184,-1.66893e-06,-0.09301758,-0.09301758
0.56056947,0.006179913,3.8562653,2.3841858e-07,298.85376,298.85373,0.0,-3.0902274,0.0005722642,-9.313226e-10,-0.0051510334,0.0,-0.08215332,-0.08215332
0.5611417,0.006179912,3.8511143,2.3841858e-07,298.7716,298.77158,-3.0902274,0.0,0.0,-3.7252903e-09,0.032132387,1.4305115e-06,-0.06295776,-0.06295776
0.5611417,0.0061799083,3.8832467,1.66893e-06,298.70865,298.70862,0.0,-4.2153306,0.00078064203,-4.656613e-10,-0.035796642,-1.4305115e-06,-0.065216064,-0.065216064
0.5619224,0.006179908,3.84745,2.3841858e-07,298.64343,298.6434,-4.2153306,0.0,0.0,-3.7252903e-09,0.045117617,1.9073486e-06,-0.040893555,-0.040893555
0.5619224,0.006179904,3.8925676,2.1457672e-06,298.60254,298.6025,0.0,-4.8049884,0.00088977814,1.3969839e-09,-0.046610355,-2.1457672e-06,-0.052825928,-0.052825928
0.56281215,0.0061799055,3.8459573,0.0,298.5497,298.54968,-4.8049884,0.0,0.0,-3.7252903e-09,0.051633835,2.6226044e-06,-0.02532959,-0.02532959
0.56281215,0.006179902,3.897591,2.6226044e-06,298.52438,298.52435,0.0,-4.48873,0.0008312464,9.313226e-10,-0.052317142,-2.6226044e-06,-0.043701172,-0.043701172
0.5636434,0.0061799027,3.845274,0.0,298.48068,298.48065,-4.48873,0.0,0.0,-3.259629e-09,0.048323154,2.1457672e-06,-0.019714355,-0.019683838
0.5636434,0.0061798994,3.8935971,2.1457672e-06,298.46097,298.46097,0.0,0.0,0.0,-2.7939677e-09,-0.049381256,-1.9073486e-06,-0.0362854,-0.036315918
0.5636434,0.0061798966,3.8442159,2.3841858e-07,298.42468,298.42465,0.0,-2.3622634,0.0004374981,-1.8626451e-09,-0.0032858849,0.0,-0.032073975,-0.032043457
0.5640809,0.006179895,3.84093,2.3841858e-07,298.3926,298.3926,-2.3622634,-3.1941383,0.0005914569,-9.313226e-10,0.02539587,9.536743e-07,-0.022827148,-0.022827148
0.56467235,0.006179894,3.8663259,1.1920929e-06,298.36978,298.36978,-3.1941383,-5.6362886,0.0010437965,2.3283064e-09,0.010233402,4.7683716e-07,-0.01574707,-0.015777588
0.56571615,0.006179896,3.8765593,1.66893e-06,298.35403,298.354,-5.6362886,-2.8552878,0.0005287528,-4.656613e-10,0.027880907,9.536743e-07,0.0053100586,0.005340576
0.5662449,0.0061798957,3.9044402,2.6226044e-06,298.35934,298.35934,-2.8552878,0.0,0.0,-3.7252903e-09,-0.026699066,-9.536743e-07,-0.015686035,-0.015686035
0.5662449,0.006179892,3.877741,1.66893e-06,298.34366,298.34366,0.0,0.0,0.0,-2.7939677e-09,-0.03437376,-1.4305115e-06,-0.022613525,-0.022613525
0.5662449,0.006179889,3.8433673,2.3841858e-07,298.32104,298.32104,0.0,-1.0343273,0.00019150972,-1.8626451e-09,-0.003357172,0.0,-0.019958496,-0.019958496
0.5664364,0.0061798873,3.8400102,2.3841858e-07,298.3011,298.3011,-1.0343273,-2.5591533,0.00047391653,-9.313226e-10,0.0098629,2.3841858e-07,-0.016418457,-0.016418457
0.5669103,0.0061798864,3.849873,4.7683716e-07,298.28467,298.28467,-2.5591533,0.0,0.0,-2.7939677e-09,0.017116308,7.1525574e-07,-0.009307861,-0.009307861
0.5669103,0.0061798836,3.8669894,1.1920929e-06,298.27536,298.27536,0.0,-1.2209172,0.00022614002,-1.8626451e-09,-0.029295444,-1.1920929e-06,-0.01461792,-0.01461792
0.56713647,0.0061798817,3.837694,0.0,298.26074,298.26074,-1.2209172,-0.43660066,8.08239e-05,-2.7939677e-09,0.012332201,7.1525574e-07,-0.011352539,-0.011352539
0.5672173,0.006179879,3.8500261,7.1525574e-07,298.2494,298.2494,-0.43660066,0.0,0.0,-2.3283064e-09,-0.009676218,-2.3841858e-07,-0.011352539,-0.011352539
0.5672173,0.0061798766,3.84035,4.7683716e-07,298.23804,298.23804,0.0,0.0,0.0,-1.8626451e-09,-0.0064394474,-2.3841858e-07,-0.010284424,-0.010284424
0.5672173,0.0061798748,3.8339105,2.3841858e-07,298.22775,298.22775,0.0,0.0,0.0,-4.1909516e-09,-0.0014879704,1.4305115e-06,-0.009063721,-0.009063721
0.5672173,0.0061798706,3.8324225,1.66893e-06,298.2187,298.2187,0.0,-1.3247494,0.00024533272,-2.3283064e-09,-0.0012190342,-1.4305115e-06,-0.008026123,-0.008026123
0.5674626,0.0061798682,3.8312035,2.3841858e-07,298.21066,298.21066,-1.3247494,-1.8935002,0.00035065413,-2.3283064e-09,0.01469326,2.3841858e-07,-0.0054016113,-0.0054016113
0.5678133,0.006179866,3.8458967,4.7683716e-07,298.20526,298.20526,-1.8935002,-7.235421,0.0013399124,1.3969839e-09,0.0073082447,2.3841858e-07,-0.0030517578,-0.0030517578
0.5691532,0.0061798673,3.853205,7.1525574e-07,298.2022,298.2022,-7.235421,0.0,0.0,-2.7939677e-09,0.058625698,1.9073486e-06,0.038513184,0.038513184
0.5691532,0.0061798645,3.9118307,2.6226044e-06,298.24072,298.24072,0.0,0.0,0.0,-2.7939677e-09,-0.073574305,-2.3841858e-06,-0.0105896,-0.0105896
0.5691532,0.0061798617,3.8382564,2.3841858e-07,298.23013,298.23013,0.0,0.0,0.0,-1.3969839e-09,-0.0031416416,1.4305115e-06,-0.0093688965,-0.0093688965
0.5691532,0.0061798603,3.8351147,1.66893e-06,298.22076,298.22076,0.0,0.0,0.0,-2.3283064e-09,-0.0021505356,-1.4305115e-06,-0.008239746,-0.008239746
0.5691532,0.006179858,3.8329642,2.3841858e-07,298.21252,298.21252,0.0,0.0,0.0,-2.3283064e-09,-0.0016114712,7.1525574e-07,-0.007293701,-0.0073242188
0.5691532,0.0061798557,3.8313527,9.536743e-07,298.20523,298.2052,0.0,-7.385494,0.0013676286,4.656613e-09,-0.0012760162,-9.536743e-07,-0.0064697266,-0.006439209
0.5705208,0.0061798603,3.8300767,0.0,298.19876,298.19876,-7.385494,-5.112899,0.0009468794,2.7939677e-09,0.08043361,3.33786e-06,0.03994751,0.03994751
0.5714677,0.006179863,3.9105103,3.33786e-06,298.2387,298.2387,-5.112899,0.0,0.0,-2.7939677e-09,-0.015032291,-4.7683716e-07,0.014465332,0.014465332
0.5714677,0.0061798603,3.895478,2.861023e-06,298.25317,298.25317,0.0,0.0,0.0,-3.259629e-09,-0.056216,-2.861023e-06,-0.012054443,-0.012054443
0.5714677,0.006179857,3.839262,0.0,298.24112,298.24112,0.0,0.0,0.0,-2.7939677e-09,-0.0033407211,2.3841858e-07,-0.010620117,-0.010650635
0.5714677,0.0061798543,3.8359213,2.3841858e-07,298.2305,298.23047,0.0,-2.4013486,0.00044465065,0.0,-0.0022935867,0.0,-0.009399414,-0.0093688965
0.57191235,0.0061798543,3.8336277,2.3841858e-07,298.2211,298.2211,-2.4013486,0.0,0.0,-2.3283064e-09,0.026785374,1.1920929e-06,-0.0026855469,-0.0026855469
0.57191235,0.006179852,3.860413,1.4305115e-06,298.2184,298.2184,0.0,-6.349185,0.0011758208,2.7939677e-09,-0.027136803,-1.4305115e-06,-0.0079956055,-0.0079956055
0.57308817,0.0061798547,3.8332763,0.0,298.21042,298.21042,-6.349185,-1.4979435,0.00027740002,-9.313226e-10,0.06971717,2.3841858e-06,0.028137207,0.02810669
0.57336557,0.006179854,3.9029934,2.3841858e-06,298.23856,298.23853,-1.4979435,-0.34227276,6.335974e-05,-2.3283064e-09,-0.04765892,-1.66893e-06,-0.0076904297,-0.007659912
0.5734289,0.0061798515,3.8553345,7.1525574e-07,298.23087,298.23087,-0.34227276,-11.675689,0.0021621585,-3.7718564e-08,-0.015032768,-2.3841858e-07,-0.009216309,-0.009216309
0.5755911,0.0061798138,3.8403018,4.7683716e-07,298.22165,298.22165,-11.675689,0.0,0.0,9.313226e-10,0.114210844,6.914139e-06,0.098846436,0.09881592
0.5755911,0.0061798147,3.9545126,7.390976e-06,298.3205,298.32047,0.0,-4.7343383,0.0008767247,9.313226e-10,-0.109113455,-7.1525574e-06,-0.019897461,-0.019897461
0.5764678,0.0061798156,3.8453991,2.3841858e-07,298.3006,298.30057,-4.7343383,0.0,0.0,-9.313226e-10,0.050597906,9.536743e-07,0.0045776367,0.0046081543
0.5764678,0.0061798147,3.895997,1.1920929e-06,298.30518,298.30518,0.0,-4.591462,0.00085026026,3.7252903e-09,-0.052991867,-9.536743e-07,-0.018096924,-0.018127441
0.5773181,0.0061798184,3.8430052,2.3841858e-07,298.28708,298.28705,-4.591462,0.0,0.0,-1.8626451e-09,0.04995489,2.1457672e-06,0.004425049,0.0044555664
0.5773181,0.0061798166,3.89296,2.3841858e-06,298.2915,298.2915,0.0,-12.551504,0.0023244023,1.3038516e-08,-0.050827265,-2.3841858e-06,-0.01651001,-0.01651001
0.5796425,0.0061798296,3.8421328,0.0,298.275,298.275,-12.551504,0.0,0.0,-3.7252903e-09,0.12447119,4.7683716e-06,0.10836792,0.10836792
0.5796425,0.006179826,3.966604,4.7683716e-06,298.38336,298.38336,0.0,-0.852859,0.0001578927,-1.8626451e-09,-0.115942,-4.529953e-06,-0.027252197,-0.027252197
0.57980037,0.006179824,3.850662,2.3841858e-07,298.3561,298.3561,-0.852859,-4.768561,0.0008831024,-3.259629e-09,0.00519228,0.0,-0.022888184,-0.022888184
0.58068347,0.0061798207,3.8558543,2.3841858e-07,298.33322,298.33322,-4.768561,-0.89242035,0.00016522408,-9.313226e-10,0.04260993,2.3841858e-07,0.0007324219,0.0007324219
0.5808487,0.00617982,3.8984642,4.7683716e-07,298.33395,298.33395,-0.89242035,0.0,0.0,-1.3969839e-09,-0.04203534,0.0,-0.020263672,-0.020263672
0.5808487,0.0061798184,3.8564289,4.7683716e-07,298.3137,298.3137,0.0,-7.706907,0.0014272332,-2.7939677e-09,-0.013104916,0.0,-0.019104004,-0.019104004
0.5822759,0.0061798156,3.843324,4.7683716e-07,298.2946,298.2946,-7.706907,0.0,0.0,-1.3969839e-09,0.08230305,1.1920929e-06,0.03451538,0.03451538
0.5822759,0.006179814,3.925627,1.66893e-06,298.3291,298.3291,0.0,-4.2142572,0.0007804036,1.8626451e-09,-0.078323364,-1.4305115e-06,-0.020904541,-0.020904541
0.58305633,0.006179816,3.8473036,2.3841858e-07,298.3082,298.3082,-4.2142572,-2.4577065,0.00045514107,0.0,0.045657158,1.9073486e-06,-0.0010681152,-0.0010681152
0.5835115,0.006179816,3.8929608,2.1457672e-06,298.30713,298.30713,-2.4577065,-8.24118,0.0015261173,5.5879354e-09,-0.017703533,-9.536743e-07,-0.011688232,-0.011688232
0.5850376,0.0061798217,3.8752573,1.1920929e-06,298.29544,298.29544,-8.24118,-1.6740168,0.00031000376,-9.313226e-10,0.060653925,2.1457672e-06,0.04257202,0.04257202
0.5853476,0.0061798207,3.9359112,3.33786e-06,298.338,298.338,-1.6740168,0.0,0.0,-1.8626451e-09,-0.06380606,-2.3841858e-06,-0.018218994,-0.018218994
0.5853476,0.006179819,3.8721051,9.536743e-07,298.3198,298.3198,0.0,0.0,0.0,-1.3969839e-09,-0.022749662,-7.1525574e-07,-0.019805908,-0.019805908
0.5853476,0.0061798175,3.8493555,2.3841858e-07,298.3,298.3,0.0,0.0,0.0,-1.3969839e-09,-0.0033609867,2.3841858e-07,-0.01751709,-0.01751709
0.5853476,0.006179816,3.8459945,4.7683716e-07,298.28247,298.28247,0.0,0.0,0.0,-1.3969839e-09,-0.0024001598,0.0,-0.015472412,-0.015472412
0.5853476,0.0061798147,3.8435943,4.7683716e-07,298.267,298.267,0.0,0.0,0.0,-1.3969839e-09,-0.0018098354,0.0,-0.013641357,-0.013641357
0.5853476,0.0061798133,3.8417845,4.7683716e-07,298.25336,298.25336,0.0,-4.038121,0.0007477999,9.313226e-10,-0.0014145374,-2.3841858e-07,-0.012084961,-0.012084961
0.5860954,0.006179814,3.84037,2.3841858e-07,298.24127,298.24127,-4.038121,0.0,0.0,-2.7939677e-09,0.04572916,1.1920929e-06,0.0040893555,0.0040893555
0.5860954,0.0061798114,3.886099,1.4305115e-06,298.24536,298.24536,0.0,-4.049796,0.00075000525,2.3283064e-09,-0.04336524,-1.1920929e-06,-0.011108398,-0.011108398
0.5868454,0.0061798138,3.8427339,2.3841858e-07,298.23425,298.23425,-4.049796,0.0,0.0,-2.7939677e-09,0.04524398,1.66893e-06,0.005340576,0.005340576
0.5868454,0.006179811,3.8879778,1.9073486e-06,298.2396,298.2396,0.0,0.0,0.0,-1.8626451e-09,-0.044038534,-1.66893e-06,-0.010467529,-0.010467529
0.5868454,0.006179809,3.8439393,2.3841858e-07,298.22913,298.22913,0.0,-1.6774735,0.0003105998,0.0,-0.0021510124,0.0,-0.009216309,-0.009216309
0.587156,0.006179809,3.8417883,2.3841858e-07,298.2199,298.2199,-1.6774735,-2.4234626,0.00044882298,9.313226e-10,0.018451452,4.7683716e-07,-0.0053710938,-0.0053710938
